bathrooms,bedrooms,price,square_feet,category_encoded,amenities_encoded,has_photo_encoded,pets_allowed_encoded,cityname_encoded,state_encoded,source_encoded
1,1,645,430,0,0,1,1,10,35,8
1,2,1549,431,0,1793,1,1,52,45,9
1,2,1530,431,0,1592,1,1,1555,47,9
1,0,1500,431,0,2135,1,3,1246,4,9
1,1,3095,432,0,1793,1,1,1246,4,9
1,1,2509,432,0,1084,1,3,1246,4,9
1,2,890,432,0,1753,1,3,69,43,9
1,2,1895,433,0,1094,1,3,1467,7,9
1,2,899,433,0,2135,1,1,864,42,9
1,2,1645,434,0,1753,1,3,69,43,9
1,3,1026,434,0,1753,1,3,69,43,9
1,2,827,434,0,849,2,1,1037,36,8
1,1,1630,435,0,2135,1,0,882,9,9
1,2,1250,435,0,2135,1,1,1134,37,9
1,2,1150,435,0,2135,1,1,1098,38,9
1,1,1344,436,0,1177,1,3,495,19,3
1,0,895,437,0,2135,1,3,69,43,9
1,1,1215,438,0,1022,1,1,904,23,9
1,1,1100,438,0,2152,1,1,1134,37,9
1,2,1040,438,0,931,1,1,279,35,9
1,2,2995,439,0,2237,1,1,1246,4,9
1,3,949,440,0,2195,1,1,1050,9,9
1,2,899,440,0,2135,1,3,69,43,9
1,2,881,440,0,1531,1,3,69,43,9
1,0,879,440,0,2227,1,1,1099,3,9
1,1,835,440,0,2135,1,1,262,42,9
1,1,740,440,0,2175,1,1,1242,43,9
1,1,635,440,0,2135,1,1,304,5,9
1,1,2795,441,0,1793,1,1,1246,4,9
1,1,2295,441,0,2135,1,3,1246,4,9
1,2,1270,441,0,2135,1,1,1134,37,9
1,2,989,441,0,1496,1,3,1216,43,9
1,1,1195,442,0,2135,1,1,612,37,9
1,1,750,442,0,1029,1,1,262,42,9
1,2,535,442,0,2072,1,1,1423,43,8
1,2,535,442,0,2072,1,1,1423,43,8
1,1,665,443,0,2227,1,1,634,43,9
1,1,1250,444,0,892,1,3,1134,37,9
1,1,837,444,0,1753,1,3,69,43,9
1,2,830,444,0,1538,1,1,34,0,9
1,2,2341,445,0,2135,1,3,1323,19,8
1,0,1295,445,0,624,1,1,1134,37,9
1,1,1175,445,0,1029,1,0,272,14,9
1,2,1530,446,0,981,1,1,448,14,9
1,1,1325,446,0,921,1,1,1134,37,9
1,2,1099,446,0,2136,1,1,1233,24,9
1,1,545,446,0,1811,1,1,291,35,8
1,1,2895,447,0,2210,1,1,1246,4,9
1,0,2195,447,0,2237,1,3,1246,4,9
1,2,1684,447,0,2064,1,3,69,43,9
1,2,1335,447,0,2135,1,2,1284,47,9
1,1,895,447,0,1753,1,3,520,43,9
1,1,775,447,0,1734,1,3,250,14,9
1,1,675,447,0,2135,1,0,351,43,9
1,1,2500,448,0,2135,1,3,1246,4,9
1,2,1729,448,0,1971,1,3,69,43,9
1,2,1688,448,0,2133,1,1,69,43,9
1,2,739,448,0,1765,1,1,681,24,9
1,1,950,449,0,2135,1,3,376,22,9
1,2,820,449,0,2164,1,1,304,5,9
1,0,3000,450,0,2135,1,3,1273,4,9
1,1,1950,450,0,1190,1,1,76,20,9
1,2,1818,450,0,1676,1,0,1467,7,9
1,0,1795,450,0,2136,0,1,784,4,8
1,0,1750,450,0,2135,1,3,1028,4,9
1,1,1535,450,0,2135,1,3,1467,7,9
1,0,1495,450,0,2135,1,1,792,4,9
1,2,1475,450,0,2135,1,3,1109,38,9
1,1,1365,450,0,1733,1,1,272,14,9
1,1,1349,450,0,2144,1,1,1385,9,9
1,1,1345,450,0,2227,1,3,477,4,9
1,2,1299,450,0,1028,1,3,904,23,9
1,0,1295,450,0,1587,1,3,792,4,9
1,1,1225,450,0,617,1,3,302,43,9
1,2,1225,450,0,888,1,1,809,48,9
1,2,1200,450,0,2053,1,3,103,47,9
1,2,1199,450,0,1760,1,1,39,22,9
1,1,1195,450,0,2135,1,1,161,47,9
1,1,1195,450,0,1203,1,3,102,31,8
1,2,1095,450,0,1238,1,3,902,48,9
1,2,1073,450,0,1705,1,3,805,47,8
1,1,1069,450,0,2135,1,0,904,23,9
1,3,1041,450,0,2135,1,3,69,43,9
1,0,1000,450,0,2135,1,3,1134,37,9
1,1,995,450,0,2135,1,1,376,22,9
1,2,969,450,0,2089,1,3,69,43,9
1,1,900,450,0,2135,1,3,69,43,9
1,2,897,450,0,1753,1,3,69,43,9
1,1,884,450,0,1223,1,3,739,33,8
1,2,860,450,0,1538,1,1,34,0,9
1,2,829,450,0,844,1,1,1237,9,9
1,2,799,450,0,1670,1,3,1502,15,9
1,1,790,450,0,1263,1,1,45,42,9
1,1,770,450,0,2183,1,1,681,24,9
1,1,766,450,0,2136,1,1,681,24,9
1,2,752,450,0,772,1,1,647,15,9
1,1,750,450,0,712,1,1,987,45,9
1,1,725,450,0,1213,1,3,190,34,9
1,1,719,450,0,2038,1,1,351,43,8
1,2,687,450,0,2135,1,1,1083,43,9
1,1,675,450,0,2237,1,3,209,31,3
1,1,655,450,0,1030,1,0,279,35,9
1,2,650,450,0,1084,1,3,681,24,9
1,3,635,450,0,1788,1,1,987,45,9
1,1,600,450,0,2135,1,3,250,14,9
1,0,595,450,0,2175,1,1,1003,24,9
1,0,575,450,0,1084,1,1,820,16,9
1,1,500,450,0,2135,1,1,223,14,9
1,0,490,450,0,1104,1,1,425,17,9
1,1,475,450,0,2237,1,3,1072,43,3
1,1,2525,451,0,2122,1,3,207,19,8
1,0,1818,451,0,53,1,1,1467,7,8
1,3,1483,451,0,426,1,3,1521,19,9
1,2,805,451,0,2135,1,3,69,43,9
1,1,1796,452,0,2135,1,3,1467,7,9
1,3,605,452,0,590,1,3,351,43,8
1,1,1722,453,0,2135,1,3,69,43,9
1,0,1650,453,0,378,1,3,792,4,8
1,1,3595,454,0,1793,1,1,1246,4,9
1,1,950,454,0,2135,1,0,12,34,9
1,1,1250,455,0,892,1,3,1134,37,9
1,1,570,455,0,747,1,1,1417,3,9
1,0,550,455,0,1213,1,1,1417,3,9
1,2,1830,456,0,10,1,3,1410,4,8
1,2,1795,456,0,485,1,1,1410,4,9
1,2,1612,456,0,1078,1,1,1467,7,9
1,1,835,456,0,2238,1,1,809,48,9
1,2,825,456,0,1015,1,1,1229,44,9
1,1,825,456,0,2164,1,1,878,3,9
1,1,550,456,0,2135,1,3,119,22,9
1,2,1230,457,0,1202,1,3,141,13,9
1,1,2395,458,0,2237,1,3,1246,4,9
1,2,485,458,0,2175,1,3,872,43,9
1,1,1275,459,0,887,1,3,1134,37,9
1,2,1135,459,0,2227,1,1,76,20,9
1,3,700,459,0,716,1,1,30,12,9
1,2,1695,460,0,1573,1,1,972,6,9
1,1,1469,460,0,2130,1,3,446,37,9
1,3,1150,460,0,2135,1,1,902,48,9
1,1,840,460,0,2135,1,1,69,43,9
1,1,820,460,0,2227,1,1,304,5,9
1,0,815,460,0,1538,1,1,34,0,9
1,1,805,460,0,396,2,1,304,5,8
1,2,785,460,0,2227,1,3,304,5,9
1,1,709,460,0,1734,1,3,250,14,9
1,2,705,460,0,2135,1,1,1532,38,9
1,1,525,460,0,2135,1,1,906,28,9
1,2,1125,461,0,1789,1,1,1487,47,9
1,2,1245,462,0,2136,1,1,1240,44,9
1,1,600,462,0,1753,1,1,1417,3,9
1,1,560,463,0,2165,1,1,1417,3,9
1,2,1905,464,0,1573,1,1,272,14,9
1,1,890,464,0,1753,1,3,69,43,9
1,1,705,464,0,2135,1,1,1573,51,9
1,2,1510,465,0,1078,1,1,15,45,9
1,1,1475,465,0,2246,2,3,784,4,8
1,2,931,465,0,2135,1,1,1315,10,9
1,1,840,465,0,2135,1,1,279,35,9
1,2,695,465,0,2135,1,1,529,3,9
1,1,560,465,0,399,1,3,1231,24,3
1,1,3095,466,0,1760,1,1,1246,4,9
1,2,1330,467,0,2135,1,0,904,23,9
2,2,689,467,0,1170,1,3,10,35,8
1,1,1100,468,0,1753,1,3,69,43,9
1,1,1099,468,0,2157,1,3,818,30,8
1,1,1040,468,0,1251,1,1,1196,34,9
1,2,885,468,0,2135,1,1,1040,29,9
1,1,749,468,0,1734,1,3,250,14,9
1,1,740,468,0,477,1,1,324,43,9
1,1,625,468,0,1190,1,3,1431,14,9
1,1,1395,469,0,888,1,1,1134,37,9
1,1,1210,469,0,608,1,1,272,14,9
1,0,1100,469,0,1078,1,0,1502,15,9
1,1,2000,470,0,884,1,3,1467,7,9
1,1,1995,470,0,2135,1,3,116,4,9
1,2,1755,470,0,2135,1,0,272,14,9
1,1,1625,470,0,1126,1,1,792,4,8
1,1,1570,470,0,2137,1,1,1467,7,9
1,1,1475,470,0,423,1,1,818,30,9
1,2,1040,470,0,2175,1,3,1502,15,9
1,1,1039,470,0,2228,1,1,39,22,9
1,2,1009,470,0,2135,1,1,272,14,9
1,1,999,470,0,1007,1,3,1502,15,9
1,1,800,470,0,2192,1,1,34,0,9
1,3,550,470,0,2144,1,1,138,15,9
1,1,3195,471,0,1793,1,1,1246,4,9
1,2,1500,471,0,2135,1,1,272,14,9
1,1,3300,472,0,1793,1,3,1246,4,9
1,1,1206,472,0,924,1,1,1201,20,9
1,2,1165,472,0,2135,1,3,1109,38,9
1,1,715,472,0,1693,1,1,351,43,8
1,2,1210,473,0,71,1,1,369,5,8
1,1,3395,474,0,2237,1,1,1246,4,9
1,3,960,474,0,1753,1,1,1092,3,9
1,3,855,474,0,759,1,1,1550,9,9
1,1,1625,475,0,2135,1,3,1028,4,9
1,1,1350,475,0,925,1,1,1134,37,9
1,1,1295,475,0,1106,1,1,166,6,9
1,2,1150,475,0,2135,1,1,728,37,9
1,0,1125,475,0,2135,1,3,1134,37,9
1,1,1095,475,0,2175,1,3,482,9,9
1,1,1050,475,0,2135,1,1,60,10,9
1,1,940,475,0,841,1,3,69,43,9
1,2,933,475,0,2135,1,3,1097,43,9
1,2,901,475,0,2135,1,3,1097,43,9
1,2,900,475,0,1001,1,1,239,12,9
1,2,847,475,0,2136,1,3,155,9,8
1,1,740,475,0,663,1,0,279,35,9
1,1,721,475,0,1515,1,3,1125,43,9
1,1,645,475,0,2135,1,0,634,43,9
1,2,1200,476,0,1753,1,3,69,43,9
1,1,845,476,0,1760,1,1,351,43,9
1,1,690,476,0,1221,1,3,1429,38,9
1,3,1610,477,0,981,1,1,1026,14,9
1,1,1350,477,0,1839,1,3,1134,37,9
1,1,835,477,0,2227,1,1,351,43,8
1,1,785,477,0,2227,1,1,351,43,8
1,1,3095,478,0,2237,1,1,1246,4,9
1,0,1875,478,0,433,1,1,502,4,9
1,2,535,478,0,2135,1,1,562,27,9
1,0,1708,479,0,2135,1,0,120,20,7
1,0,1295,479,0,2135,1,1,1134,37,9
1,2,890,479,0,768,1,0,1477,48,9
1,2,829,479,0,1753,1,3,69,43,9
1,1,687,479,0,2135,1,0,351,43,9
1,1,495,479,0,2135,1,3,402,23,9
1,0,2650,480,0,2115,1,3,820,34,7
1,0,1747,480,0,2135,1,1,1467,7,7
1,2,1102,480,0,2135,1,3,69,43,9
1,1,969,480,0,1582,1,3,1242,43,9
1,1,858,480,0,1485,1,3,69,43,9
1,1,710,480,0,2135,1,1,1099,3,9
1,1,689,480,0,1766,1,3,250,14,9
1,1,669,480,0,338,2,3,52,43,8
1,1,575,480,0,2135,1,3,890,22,9
1,2,1538,481,0,764,1,1,369,5,9
1,3,1145,481,0,922,1,1,1113,43,9
1,1,1014,481,0,2135,1,1,69,43,9
1,1,990,481,0,2135,1,3,69,43,9
1,1,926,481,0,2229,1,3,69,43,9
1,1,922,481,0,1753,1,3,69,43,9
1,1,845,481,0,1753,1,3,69,43,9
1,1,711,482,0,1751,1,1,739,33,9
1,2,1926,483,0,2164,1,1,1467,7,9
1,1,1595,483,0,2135,1,1,1438,4,9
1,3,875,483,0,2164,1,1,1099,3,9
0,1,975,484,0,2135,1,3,291,35,9
1,1,955,484,0,1753,1,3,69,43,9
1,3,890,484,0,2135,1,3,69,43,9
1,1,675,484,0,444,1,1,681,16,9
1,1,450,484,0,2237,1,3,820,16,9
1,1,4200,485,0,1778,1,1,1246,4,9
1,1,1220,485,0,2135,1,3,272,14,9
1,1,1125,485,0,1563,1,3,1502,15,9
1,1,925,485,0,1573,1,3,250,14,9
1,2,895,485,0,2135,1,1,1134,37,9
1,1,1499,486,0,2183,1,1,369,5,8
1,2,1350,486,0,728,1,1,276,4,9
1,1,1235,486,0,1231,1,1,1134,37,9
1,1,1093,486,0,1734,1,1,272,14,9
1,2,1360,487,0,1208,1,1,1321,31,9
1,1,859,487,0,1997,1,3,69,43,9
1,3,615,487,0,432,1,1,1345,24,9
1,2,2394,488,0,1085,1,3,1246,4,9
1,1,1799,488,0,2135,1,3,624,11,9
1,2,1610,488,0,2135,1,1,1467,7,7
1,1,1570,488,0,2135,1,1,1467,7,7
1,1,1275,488,0,921,1,1,1134,37,9
1,2,1185,488,0,613,1,1,1240,44,9
1,1,1069,488,0,1721,1,1,1050,9,9
1,2,895,488,0,1044,1,1,469,48,9
1,2,1537,489,0,1432,1,3,1100,4,8
1,1,1485,489,0,1082,1,1,1268,4,9
1,1,1427,489,0,223,2,1,1100,4,8
1,2,1417,489,0,223,1,1,1100,4,8
1,2,1397,489,0,1433,2,3,1100,4,8
1,2,1061,489,0,2164,1,1,351,43,9
1,2,1575,490,0,2135,1,3,160,4,9
1,1,1505,490,0,1754,1,0,103,47,9
1,0,1500,490,0,2135,1,1,792,4,9
1,2,1500,490,0,2186,2,1,699,47,8
1,1,1250,490,0,1301,1,1,291,35,9
1,1,1199,490,0,2135,1,3,858,37,9
1,2,1160,490,0,1202,1,3,126,26,9
1,0,1130,490,0,2135,1,1,478,37,9
1,1,909,490,0,601,1,3,1095,45,8
1,2,800,490,0,891,1,1,1040,29,9
1,2,790,490,0,1734,1,3,250,14,9
1,2,650,490,0,2165,1,1,1242,43,9
1,1,1365,491,0,2136,2,1,591,31,8
1,2,1249,491,0,678,1,1,904,23,9
1,2,1215,491,0,2135,1,1,1134,37,9
1,1,1000,491,0,543,1,3,1216,43,9
1,1,919,491,0,1753,1,3,69,43,9
1,1,869,491,0,2135,1,1,69,43,9
1,2,1505,492,0,1640,1,1,904,23,9
1,2,870,493,0,2135,1,3,472,22,9
1,2,750,493,0,1772,1,1,1109,38,9
1,1,995,494,0,2135,1,1,1443,47,9
1,3,620,494,0,1212,1,1,304,5,8
1,2,3600,495,0,2237,1,1,1246,4,9
1,1,1825,495,0,2201,1,3,596,4,9
1,2,1615,495,0,118,1,3,581,20,8
1,0,1495,495,0,1796,2,3,784,4,8
1,2,1467,495,0,2135,1,1,69,43,9
1,0,980,495,0,2135,1,3,1242,43,9
1,1,929,495,0,1753,1,3,69,43,9
1,1,888,495,0,1528,1,3,69,43,9
1,1,800,495,0,2135,1,1,69,43,9
1,2,1776,496,0,2135,1,3,792,4,9
1,2,1540,496,0,1892,1,3,1522,31,8
1,2,1375,496,0,759,1,1,904,23,9
1,2,1325,497,0,2135,1,3,69,43,9
1,1,1295,497,0,2135,1,0,904,23,9
1,2,1188,497,0,1084,1,1,258,27,9
1,1,917,497,0,76,1,3,304,5,3
1,2,1665,498,0,118,1,3,581,20,8
1,3,1065,498,0,2135,1,3,69,43,9
1,2,1631,499,0,1916,1,1,784,4,9
1,2,1310,499,0,1029,1,1,1134,37,9
1,2,817,499,0,652,1,1,864,42,9
1,2,799,499,0,686,1,0,809,48,9
1,1,2999,500,0,292,1,3,792,4,8
1,1,2295,500,0,2176,1,1,1573,51,9
1,1,2250,500,0,2135,1,3,1028,4,9
1,1,2160,500,0,106,1,1,1501,4,8
1,2,1995,500,0,2135,1,0,1172,4,9
1,1,1885,500,0,1839,1,1,792,4,9
1,1,1850,500,0,1029,1,1,76,20,9
1,4,1799,500,0,645,1,3,272,14,9
1,1,1795,500,0,2135,1,3,224,4,9
1,2,1700,500,0,2135,1,1,1467,7,7
1,2,1695,500,0,2135,1,1,1249,4,9
1,0,1635,500,0,1789,1,3,978,34,9
1,1,1600,500,0,2237,1,3,1188,34,3
1,1,1599,500,0,1745,1,1,1385,9,9
1,1,1599,500,0,2135,1,1,1245,4,9
1,2,1595,500,0,2135,1,3,160,4,9
1,1,1585,500,0,2135,1,3,160,4,9
1,1,1495,500,0,2135,1,3,418,4,9
1,2,1410,500,0,2135,1,1,452,45,9
1,1,1395,500,0,2175,1,0,272,14,9
1,1,1365,500,0,1731,1,1,786,5,9
1,1,1365,500,0,1620,1,1,691,47,9
1,0,1350,500,0,2135,1,3,1422,4,9
1,2,1345,500,0,2135,1,3,69,43,9
1,1,1326,500,0,2135,2,3,691,47,8
1,2,1305,500,0,2135,1,3,1428,4,9
1,1,1300,500,0,2135,1,1,58,37,9
1,2,1300,500,0,1240,1,1,1236,23,9
1,1,1295,500,0,1982,1,1,1245,4,5
1,1,1279,500,0,1924,1,1,691,47,8
1,1,1250,500,0,2135,1,3,1382,20,9
1,2,1248,500,0,2135,1,3,1236,23,9
1,1,1245,500,0,2135,1,3,782,30,9
1,1,1209,500,0,1123,1,3,446,37,9
1,1,1195,500,0,2135,1,1,1223,4,9
1,1,1145,500,0,2175,1,3,809,48,9
1,1,1119,500,0,1532,1,1,1050,9,9
1,1,1050,500,0,2135,1,1,1134,37,9
1,2,1025,500,0,1188,1,0,557,5,9
1,1,999,500,0,1694,1,1,1050,9,9
1,1,995,500,0,2135,1,3,1240,44,9
1,2,989,500,0,2135,1,3,69,43,9
1,3,956,500,0,466,1,1,905,23,9
1,1,950,500,0,986,1,0,809,48,9
1,1,950,500,0,2135,1,0,1251,43,9
1,1,949,500,0,2227,1,3,69,43,9
1,1,944,500,0,1753,1,3,69,43,9
1,2,935,500,0,1772,1,1,304,5,9
1,1,925,500,0,2135,1,1,1240,44,9
1,1,920,500,0,2135,1,3,1109,38,9
1,2,900,500,0,2135,1,3,69,43,9
1,0,895,500,0,1192,1,1,76,20,8
1,1,890,500,0,480,1,1,64,1,9
1,1,875,500,0,2136,1,0,1503,37,3
1,2,849,500,0,807,1,1,1569,22,9
1,1,840,500,0,982,1,1,760,43,9
1,1,835,500,0,2004,1,3,69,43,9
1,2,829,500,0,613,1,0,1371,48,9
1,2,820,500,0,763,1,1,23,9,9
1,1,819,500,0,2135,1,0,491,43,9
1,3,800,500,0,771,1,1,563,27,9
1,1,800,500,0,2135,1,1,1308,37,9
1,1,800,500,0,2135,1,1,1425,10,9
1,1,799,500,0,2135,1,1,1037,36,9
1,1,780,500,0,1538,1,1,34,0,9
1,1,775,500,0,1691,1,1,307,43,8
1,1,760,500,0,590,1,3,351,43,8
1,1,750,500,0,1760,1,3,404,22,9
1,2,747,500,0,1615,1,3,34,0,9
1,1,739,500,0,767,1,1,704,42,9
1,1,736,500,0,1259,1,1,351,43,9
1,1,729,500,0,1270,1,1,351,43,9
1,1,725,500,0,2176,1,1,902,48,9
1,1,700,500,0,2135,2,0,112,46,8
1,1,695,500,0,2237,1,3,551,22,9
1,1,660,500,0,1778,1,3,721,15,9
1,1,650,500,0,2135,1,0,351,43,9
1,1,645,500,0,1182,1,1,681,24,9
1,1,625,500,0,2135,1,3,546,28,9
1,1,615,500,0,1210,1,1,721,15,9
1,2,615,500,0,2135,1,3,250,14,9
1,2,605,500,0,604,1,1,1233,24,9
1,1,600,500,0,2136,1,1,239,12,9
1,1,599,500,0,2237,1,3,827,35,8
1,4,575,500,0,1015,1,1,1345,24,9
1,1,575,500,0,2237,0,3,459,32,7
1,2,565,500,0,2175,1,3,721,15,9
1,1,560,500,0,938,1,1,634,43,9
1,3,555,500,0,1015,1,1,1345,24,9
1,1,525,500,0,1213,1,3,1502,15,9
1,0,510,500,0,1793,1,3,761,17,0
1,1,501,500,0,2175,1,3,325,41,9
1,4,495,500,0,1307,1,1,128,1,9
1,1,495,500,0,2135,1,3,906,28,9
1,2,495,500,0,1213,1,1,681,24,9
2,1,475,500,0,401,2,1,974,38,8
1,1,365,500,0,2135,1,3,912,1,3
1,2,2501,501,0,691,1,1,146,19,9
1,1,1405,501,0,641,1,1,809,48,9
1,1,885,501,0,1753,1,3,69,43,9
1,1,1275,502,0,921,1,1,1134,37,9
1,2,1259,502,0,2135,1,1,1573,51,9
1,3,949,502,0,773,1,0,138,15,9
1,2,935,502,0,1771,1,1,1099,3,9
1,1,625,502,0,367,1,0,732,35,8
1,2,2195,503,0,2135,1,1,792,4,9
1,0,1675,503,0,1562,1,1,1467,7,9
1,1,841,503,0,567,1,3,69,43,9
1,1,2750,504,0,887,1,0,207,19,9
2,3,1554,504,0,2135,2,3,447,43,8
1,1,1260,504,0,2135,1,1,1345,45,9
1,1,950,504,0,887,1,3,250,14,9
1,2,889,504,0,2135,1,1,368,43,9
1,2,795,504,0,2135,1,1,563,40,9
1,1,785,504,0,1904,1,1,34,0,9
1,1,742,504,0,2135,1,3,447,43,8
1,1,680,504,0,2199,1,1,634,43,9
1,1,540,504,0,1014,1,1,634,43,9
1,0,1934,505,0,2227,1,1,120,20,7
1,1,1626,505,0,1785,1,1,758,31,9
1,2,1450,505,0,2135,1,3,1284,47,9
1,1,1375,505,0,431,1,1,295,19,9
1,2,1138,505,0,2135,1,3,69,43,9
1,1,1093,505,0,2199,1,3,69,43,9
1,0,874,505,0,1538,1,3,1242,43,9
1,1,675,505,0,1064,1,1,351,43,9
1,1,675,505,0,205,2,1,1242,43,8
1,1,674,505,0,2135,1,0,634,43,9
1,1,495,505,0,2135,1,3,223,14,9
1,2,1630,506,0,766,1,1,955,42,9
1,2,1095,506,0,2053,1,3,1284,47,9
1,1,855,506,0,1753,1,3,69,43,9
1,3,1297,507,0,2135,1,1,69,43,9
1,1,850,507,0,857,1,1,1021,6,9
1,1,822,507,0,885,1,0,798,43,9
1,1,2995,508,0,2237,1,1,1246,4,9
1,1,1350,508,0,2135,1,1,1134,37,9
1,1,1299,508,0,2135,1,3,69,43,9
1,1,1200,508,0,2135,1,1,1134,37,9
1,2,1050,508,0,2135,1,3,69,43,9
1,2,775,508,0,1760,1,1,351,43,9
1,1,973,509,0,609,1,1,1050,9,9
1,1,2050,510,0,2135,1,1,1284,47,9
1,1,1640,510,0,2183,0,3,147,47,8
1,1,1450,510,0,888,1,1,1134,37,9
1,3,1443,510,0,575,2,3,805,47,8
1,1,1246,510,0,2227,1,1,1006,9,9
1,1,1239,510,0,2110,1,1,1050,9,9
1,3,1225,510,0,888,1,1,809,48,9
1,1,1125,510,0,691,1,1,902,48,9
1,1,1050,510,0,2135,1,3,766,29,9
1,1,1002,510,0,2039,1,3,975,6,8
1,3,839,510,0,730,1,1,1050,9,9
1,1,770,510,0,1082,1,1,1242,43,9
1,1,602,510,0,2199,1,1,1423,43,8
1,1,600,510,0,2135,1,0,634,43,9
1,1,577,510,0,2199,1,1,1423,43,8
1,1,577,510,0,2207,2,1,1423,43,8
1,3,565,510,0,1089,1,1,1345,24,9
1,2,1755,511,0,206,1,1,405,31,8
1,3,1707,511,0,1584,1,3,272,14,9
1,1,720,511,0,2135,1,3,250,14,9
1,1,1350,512,0,2135,1,1,904,23,9
1,2,1050,512,0,2135,1,1,105,47,9
1,1,994,512,0,2135,1,0,83,18,9
1,1,994,512,0,2112,1,3,69,43,9
1,1,902,512,0,2135,1,1,69,43,9
1,1,840,512,0,845,1,0,138,15,9
1,1,755,512,0,2175,1,3,1109,38,9
1,1,1799,513,0,2135,1,1,1467,7,9
1,1,1575,513,0,2135,1,1,1250,4,9
1,2,850,513,0,2135,1,3,69,43,9
1,2,1850,514,0,2135,1,3,272,14,9
1,0,1799,514,0,2135,1,3,1245,4,9
1,1,1745,514,0,1573,1,1,895,6,9
1,1,1375,514,0,2136,2,3,572,31,8
1,3,1300,514,0,647,1,1,743,19,9
1,1,1009,514,0,2231,1,3,69,43,9
1,2,1900,515,0,2135,1,3,272,14,9
1,2,1680,515,0,1472,0,3,685,31,8
1,2,1305,515,0,2133,2,3,76,20,8
1,3,1190,515,0,425,1,1,1085,39,9
1,1,1155,515,0,2135,1,1,272,14,9
1,2,1120,515,0,1018,1,1,138,15,9
1,2,1000,515,0,2135,1,1,169,5,9
1,1,820,515,0,2227,1,1,351,43,8
1,1,725,515,0,2135,1,3,1040,29,9
1,1,694,515,0,413,1,1,634,43,9
1,3,555,515,0,1089,1,1,1345,24,9
1,3,550,515,0,558,1,1,1345,24,9
1,4,545,515,0,2135,1,0,1345,24,9
1,3,545,515,0,1015,1,1,1345,24,9
1,3,1374,516,0,1753,1,3,69,43,9
1,1,1130,516,0,1504,1,3,69,43,9
1,3,1000,516,0,2135,1,1,69,43,9
1,1,974,516,0,1753,1,3,69,43,9
1,2,970,516,0,1202,1,3,1460,47,9
1,3,1352,517,0,2135,1,0,783,5,9
1,1,1250,517,0,2136,1,1,272,14,9
1,2,949,517,0,1721,1,1,1050,9,9
1,1,896,517,0,1538,1,3,1242,43,9
1,2,1609,518,0,2135,1,3,69,43,9
1,2,1600,518,0,2135,1,1,69,43,9
1,1,1305,518,0,1636,1,1,450,47,9
1,1,1060,518,0,2017,1,1,351,43,8
1,1,909,518,0,2245,1,3,69,43,9
1,1,905,518,0,1753,1,3,69,43,9
1,1,850,518,0,1753,1,3,69,43,9
1,1,849,518,0,2135,1,1,1242,43,9
1,1,599,518,0,1597,1,1,52,43,9
1,1,2749,519,0,620,1,1,1467,7,9
1,1,1099,519,0,887,1,3,1502,15,9
1,2,1009,519,0,1196,1,1,1050,9,9
1,1,991,519,0,68,1,1,1315,10,8
1,1,570,519,0,1675,1,3,634,43,9
1,2,565,519,0,1664,1,1,634,43,9
1,1,1780,520,0,2135,1,3,624,11,9
1,0,1772,520,0,2135,1,1,1467,7,7
1,1,1625,520,0,196,2,3,1083,4,8
1,2,1458,520,0,1071,1,1,369,5,9
1,1,1400,520,0,2237,1,3,1044,4,9
1,2,1400,520,0,2135,1,3,1236,23,9
1,1,920,520,0,1753,1,3,1216,43,9
1,1,880,520,0,2135,1,1,304,5,9
1,4,879,520,0,2135,1,3,69,43,9
1,1,850,520,0,1753,1,3,69,43,9
1,1,845,520,0,1191,1,0,902,48,9
1,1,830,520,0,2135,1,3,69,43,9
1,1,825,520,0,2135,1,3,431,47,9
1,1,757,520,0,680,1,1,1040,29,9
1,1,750,520,0,2135,1,3,372,12,9
1,1,725,520,0,2135,1,1,1338,47,9
1,3,635,520,0,1101,1,1,1,43,9
1,3,610,520,0,658,1,1,1345,24,9
1,3,1182,521,0,760,1,1,902,48,9
1,2,1805,522,0,2135,1,3,69,43,9
1,2,1805,522,0,2135,1,1,69,43,9
1,3,1802,522,0,623,1,1,1521,19,9
1,3,1724,522,0,636,1,1,1332,19,9
1,2,1662,522,0,2135,1,3,1332,19,8
1,3,1085,522,0,674,1,1,1443,47,9
1,1,999,522,0,2135,1,1,389,38,9
1,1,860,522,0,1538,1,3,1242,43,9
1,1,805,522,0,1184,1,1,1242,43,9
1,3,555,522,0,761,1,1,1345,24,9
1,4,1135,523,0,425,1,1,954,30,9
1,2,930,523,0,1734,1,3,1431,14,9
1,2,1530,524,0,2135,1,3,69,43,9
1,1,1199,524,0,1021,1,3,305,24,9
1,2,1121,524,0,2227,1,1,351,43,8
1,2,2195,525,0,2135,1,1,1245,4,9
1,1,1705,525,0,1126,1,1,792,4,8
1,1,1705,525,0,1126,1,1,792,4,8
1,1,1650,525,0,2135,1,1,245,5,9
1,0,1585,525,0,2135,1,3,784,4,9
1,1,1500,525,0,1753,1,3,69,43,9
1,1,1455,525,0,2135,1,3,69,43,9
1,1,1370,525,0,1760,1,0,272,14,9
1,1,1370,525,0,2135,1,3,1041,4,9
1,1,1325,525,0,2135,1,1,1184,43,9
1,1,1250,525,0,2135,1,1,60,10,9
1,1,1200,525,0,2135,1,1,1242,43,9
1,1,1175,525,0,2135,1,1,1054,16,9
1,0,1150,525,0,759,1,1,634,43,9
1,1,1125,525,0,2135,1,1,1134,37,9
